1,0
33859,3, 98%, 100%, 100%
33860,3, 98%, 100%, 100%
33861,3, 96%, 100%, 100%
33862,3, 97%, 100%, 100%
33863,3, 97%, 100%, 100%
33864,3, 98%, 100%, 100%
33865,3, 97%, 100%, 100%
33866,3, 98%, 100%, 100%
33867,3, 97%, 100%, 100%
33868,3, 97%, 100%, 100%
33869,3, 98%, 100%, 100%
33870,3, 98%, 100%, 100%
33871,3, 99%, 100%, 100%
33872,3, 98%, 100%, 100%
33873,3, 99%, 100%, 100%
33874,3, 98%, 100%, 100%
33875,3, 98%, 100%, 100%
33876,3, 98%, 100%, 100%
33877,3, 99%, 100%, 100%
33878,3, 99%, 100%, 100%
33879,3, 99%, 100%, 100%
33880,3, 99%, 100%, 100%
33881,3, 98%, 100%, 100%
33882,3, 98%, 100%, 100%
33883,3, 98%, 100%, 100%
33884,3, 98%, 100%, 100%
33885,3, 98%, 100%, 100%
33886,3, 97%, 100%, 100%
33887,3, 95%, 100%, 100%
33888,3, 96%, 100%, 100%
33889,3, 94%, 99%, 100%
33890,3, 95%, 98%, 100%
33891,3, 96%, 97%, 100%
33892,3, 91%, 97%, 100%
33893,3, 90%, 95%, 100%
33894,3, 91%, 96%, 100%
33895,3, 92%, 97%, 100%
33896,3, 94%, 97%, 100%
33897,3, 98%, 98%, 100%
33898,3, 98%, 98%, 100%
33899,3, 98%, 99%, 100%
33900,3, 98%, 99%, 100%
33901,3, 93%, 97%, 100%
33902,3, 95%, 98%, 100%
33903,3, 94%, 99%, 100%
33904,3, 96%, 99%, 100%
33905,3, 95%, 99%, 100%
33906,3, 95%, 100%, 100%
33907,3, 96%, 100%, 100%
33908,3, 94%, 100%, 100%
33909,3, 96%, 100%, 100%
33910,3, 97%, 100%, 100%
33911,3, 96%, 100%, 100%
33912,3, 96%, 100%, 100%
33913,3, 95%, 100%, 100%
33914,3, 95%, 100%, 100%
33915,3, 94%, 100%, 100%
33916,3, 85%, 100%, 100%
33917,3, 87%, 100%, 100%
33918,3, 78%, 100%, 100%
33919,3, 55%, 100%, 100%
33920,3, 78%, 100%, 100%
33921,3, 28%, 100%, 100%
33922,3, 41%, 100%, 100%
33923,2, 100%, 100%
33924,2, 100%, 100%
33925,2, 100%, 100%
33926,2, 100%, 100%
33927,2, 100%, 100%
33928,3, 26%, 100%, 100%
33929,3, 45%, 100%, 100%
33930,2, 100%, 100%
33931,2, 100%, 100%
33932,2, 100%, 100%
33933,2, 100%, 100%
33934,2, 100%, 100%
33935,2, 100%, 100%
33936,2, 100%, 100%
33937,2, 100%, 100%
33938,2, 100%, 100%
33939,2, 100%, 100%
33940,2, 100%, 100%
33941,2, 100%, 100%
33942,2, 100%, 100%
33943,2, 100%, 100%
33944,2, 97%, 100%
33945,3, 81%, 92%, 100%
33946,2, 99%, 100%
33947,2, 99%, 100%
33948,2, 100%, 100%
33949,2, 99%, 100%
33950,2, 99%, 99%
33951,2, 100%, 100%
33952,3, 54%, 100%, 100%
33953,2, 100%, 100%
33954,2, 100%, 100%
33955,2, 100%, 100%
33956,2, 100%, 100%
33957,2, 100%, 100%
33958,2, 98%, 100%
33959,2, 96%, 100%
33960,2, 44%, 100%
33961,3, 33%, 34%, 100%
33962,3, 39%, 58%, 100%
33963,3, 26%, 69%, 100%
33964,3, 38%, 79%, 100%
33965,2, 88%, 100%
33966,2, 92%, 100%
33967,2, 94%, 100%
33968,2, 94%, 100%
33969,2, 95%, 100%
33970,2, 94%, 100%
33971,2, 94%, 100%
33972,2, 94%, 100%
33973,2, 95%, 100%
33974,2, 95%, 100%
33975,2, 95%, 100%
33976,2, 95%, 100%
33977,2, 97%, 100%
33978,2, 95%, 100%
33979,2, 91%, 100%
33980,2, 87%, 100%
33981,2, 92%, 100%
33982,2, 97%, 100%
33983,2, 99%, 100%
33984,2, 99%, 100%
33985,2, 99%, 100%
33986,2, 99%, 100%
33987,2, 100%, 100%
33988,2, 100%, 100%
33989,2, 100%, 100%
33990,2, 100%, 100%
33991,2, 100%, 100%
33992,2, 100%, 100%
33993,2, 100%, 100%
33994,2, 99%, 100%
33995,2, 99%, 100%
33996,2, 100%, 100%
33997,2, 100%, 100%
33998,2, 100%, 100%
33999,2, 100%, 100%
34000,3, 37%, 100%, 100%
34001,2, 100%, 100%
34002,2, 100%, 100%
34003,2, 100%, 100%
34004,2, 100%, 100%
34005,2, 100%, 100%
34006,2, 100%, 100%
34007,2, 100%, 100%
34008,2, 100%, 100%
34009,2, 100%, 100%
34010,2, 100%, 100%
34011,2, 100%, 100%
34012,2, 100%, 100%
34013,3, 61%, 100%, 100%
34014,3, 45%, 100%, 100%
34015,3, 60%, 100%, 100%
34016,3, 37%, 100%, 100%
34017,3, 40%, 100%, 100%
34018,3, 33%, 100%, 100%
34019,3, 29%, 100%, 100%
34020,2, 100%, 100%
34021,2, 100%, 100%
34022,2, 99%, 100%
34023,2, 99%, 100%
34024,3, 28%, 98%, 100%
34025,2, 99%, 100%
34026,3, 43%, 98%, 100%
34027,3, 47%, 99%, 100%
34028,3, 51%, 99%, 100%
34029,3, 56%, 99%, 100%
34030,3, 74%, 98%, 100%
34031,3, 65%, 99%, 100%
34032,3, 77%, 99%, 100%
34033,3, 72%, 98%, 100%
34034,3, 74%, 99%, 100%
34035,3, 81%, 98%, 100%
34036,3, 78%, 99%, 100%
34037,3, 80%, 99%, 100%
34038,3, 83%, 98%, 100%
34039,3, 85%, 98%, 100%
34040,3, 88%, 98%, 100%
34041,3, 89%, 97%, 100%
34042,3, 91%, 96%, 100%
34043,3, 94%, 95%, 100%
34044,3, 91%, 96%, 100%
34045,3, 92%, 93%, 100%
34046,3, 93%, 94%, 100%
34047,3, 93%, 96%, 100%
34048,3, 91%, 97%, 100%
34049,3, 91%, 98%, 100%
34050,3, 92%, 98%, 100%
34051,3, 87%, 98%, 100%
34052,3, 88%, 98%, 100%
34053,3, 86%, 98%, 100%
34054,3, 88%, 99%, 100%
34055,3, 88%, 98%, 100%
34056,3, 93%, 98%, 100%
34057,3, 75%, 98%, 100%
34058,3, 47%, 97%, 100%
34059,3, 58%, 98%, 100%
34060,3, 72%, 98%, 100%
34061,3, 64%, 98%, 100%
34062,3, 70%, 97%, 100%
34063,3, 70%, 98%, 100%
34064,3, 85%, 99%, 100%
34065,3, 81%, 99%, 100%
34066,3, 86%, 98%, 100%
34067,3, 89%, 99%, 100%
34068,3, 92%, 99%, 100%
34069,3, 92%, 99%, 100%
34070,3, 90%, 99%, 100%
34071,3, 90%, 99%, 100%
34072,3, 85%, 99%, 100%
34073,3, 84%, 99%, 100%
34074,3, 89%, 99%, 100%
34075,3, 87%, 99%, 100%
34076,3, 65%, 99%, 100%
34077,3, 87%, 99%, 100%
34078,3, 88%, 99%, 100%
34079,3, 86%, 99%, 100%
34080,3, 78%, 99%, 100%
34081,3, 69%, 99%, 100%
34082,3, 81%, 99%, 100%
34083,3, 74%, 99%, 100%
34084,3, 42%, 99%, 100%
34085,3, 45%, 99%, 100%
34086,3, 34%, 99%, 100%
34087,3, 32%, 99%, 100%
34088,3, 51%, 99%, 100%
34089,3, 32%, 99%, 100%
34090,2, 99%, 100%
34091,2, 99%, 100%
34092,3, 38%, 99%, 100%
34093,3, 60%, 98%, 100%
34094,3, 64%, 97%, 100%
34095,3, 67%, 99%, 100%
34096,3, 71%, 98%, 100%
34097,3, 55%, 98%, 100%
34098,3, 43%, 99%, 100%
34099,3, 53%, 98%, 100%
34100,2, 98%, 100%
34101,3, 42%, 98%, 100%
34102,3, 72%, 97%, 100%
34103,3, 43%, 98%, 100%
34104,2, 98%, 100%
34105,3, 37%, 97%, 100%
34106,2, 98%, 100%
34107,2, 99%, 100%
34108,2, 100%, 100%
34109,2, 100%, 100%
34110,2, 100%, 100%
34111,2, 100%, 100%
34112,2, 100%, 100%
34113,2, 100%, 100%
34114,2, 99%, 100%
34115,2, 99%, 100%
34116,2, 99%, 100%
34117,2, 99%, 100%
34118,2, 99%, 100%
34119,2, 99%, 100%
34120,2, 99%, 100%
34121,3, 33%, 99%, 100%
34122,3, 51%, 99%, 100%
34123,3, 26%, 98%, 100%
34124,3, 26%, 99%, 100%
34125,3, 36%, 99%, 100%
34126,2, 99%, 100%
34127,3, 51%, 99%, 100%
34128,3, 30%, 98%, 100%
34129,3, 32%, 99%, 100%
34130,3, 37%, 99%, 100%
34131,2, 99%, 100%
34132,3, 27%, 99%, 100%
34133,3, 30%, 99%, 100%
34134,2, 99%, 100%
34135,2, 99%, 100%
34136,3, 27%, 99%, 100%
34137,2, 99%, 100%
34138,2, 99%, 100%
34139,2, 99%, 100%
34140,2, 98%, 100%
34141,2, 99%, 100%
34142,2, 99%, 100%
34143,2, 99%, 100%
34144,2, 99%, 100%
34145,2, 99%, 100%
34146,2, 99%, 100%
34147,2, 99%, 100%
34148,2, 99%, 100%
34149,2, 99%, 100%
34150,2, 99%, 100%
34151,2, 99%, 100%
34152,2, 99%, 100%
34153,2, 99%, 100%
34154,2, 99%, 100%
34155,2, 98%, 100%
34156,2, 99%, 100%
34157,2, 99%, 100%
34158,2, 99%, 100%
34159,3, 33%, 99%, 100%
34160,2, 99%, 100%
34161,2, 99%, 100%
34162,3, 33%, 99%, 100%
34163,3, 26%, 98%, 100%
34164,3, 28%, 99%, 100%
34165,3, 26%, 99%, 100%
34166,2, 99%, 100%
34167,2, 99%, 100%
34168,3, 34%, 98%, 100%
34169,3, 40%, 99%, 100%
34170,3, 48%, 99%, 100%
34171,3, 37%, 99%, 100%
34172,2, 99%, 100%
34173,3, 29%, 99%, 100%
34174,2, 99%, 100%
34175,2, 99%, 100%
34176,3, 28%, 99%, 100%
34177,2, 99%, 100%
34178,2, 98%, 100%
34179,3, 33%, 99%, 100%
34180,3, 71%, 99%, 100%
34181,3, 69%, 99%, 100%
34182,3, 62%, 100%, 100%
34183,3, 65%, 99%, 100%
34184,3, 75%, 99%, 100%
34185,3, 72%, 100%, 100%
34186,3, 50%, 100%, 100%
34187,3, 52%, 100%, 100%
34188,3, 51%, 100%, 100%
34189,3, 66%, 100%, 100%
34190,3, 41%, 100%, 100%
34191,3, 80%, 100%, 100%
34192,3, 78%, 100%, 100%
34193,3, 39%, 100%, 100%
34194,3, 41%, 100%, 100%
34195,3, 38%, 100%, 100%
34196,2, 100%, 100%
34197,3, 53%, 100%, 100%
34198,3, 58%, 100%, 100%
34199,3, 32%, 100%, 100%
34200,2, 100%, 100%
34201,3, 73%, 100%, 100%
34202,3, 55%, 100%, 100%
34203,3, 55%, 100%, 100%
34204,3, 59%, 100%, 100%
34205,3, 60%, 100%, 100%
34206,3, 58%, 100%, 100%
34207,3, 78%, 100%, 100%
34208,3, 76%, 100%, 100%
34209,3, 75%, 100%, 100%
34210,3, 57%, 100%, 100%
34211,3, 80%, 100%, 100%
34212,3, 62%, 100%, 100%
34213,3, 76%, 100%, 100%
34214,3, 69%, 100%, 100%
34215,3, 81%, 99%, 100%
34216,3, 84%, 99%, 100%
34217,3, 84%, 100%, 100%
34218,3, 82%, 100%, 100%
34219,3, 87%, 100%, 100%
34220,3, 89%, 99%, 100%
34221,3, 88%, 99%, 100%
34222,3, 91%, 99%, 100%
34223,3, 93%, 99%, 100%
34224,3, 89%, 99%, 100%
34225,3, 94%, 99%, 100%
34226,3, 82%, 99%, 100%
34227,3, 75%, 99%, 100%
34228,3, 85%, 99%, 100%
34229,3, 86%, 99%, 100%
34230,3, 86%, 99%, 100%
34231,3, 87%, 99%, 100%
34232,3, 86%, 99%, 100%
34233,3, 89%, 99%, 100%
34234,3, 53%, 99%, 100%
34235,3, 69%, 100%, 100%
34236,3, 74%, 100%, 100%
34237,3, 70%, 100%, 100%
34238,3, 71%, 100%, 100%
34239,3, 91%, 100%, 100%
34240,3, 80%, 100%, 100%
34241,3, 83%, 100%, 100%
34242,3, 88%, 100%, 100%
34243,3, 92%, 99%, 100%
34244,3, 93%, 99%, 100%
34245,3, 93%, 100%, 100%
34246,3, 74%, 100%, 100%
34247,3, 94%, 100%, 100%
34248,3, 88%, 100%, 100%
34249,3, 94%, 100%, 100%
34250,3, 82%, 100%, 100%
34251,3, 89%, 100%, 100%
34252,3, 90%, 100%, 100%
34253,3, 82%, 100%, 100%
34254,3, 81%, 100%, 100%
34255,3, 71%, 100%, 100%
34256,3, 76%, 100%, 100%
34257,3, 90%, 100%, 100%
34258,3, 75%, 100%, 100%
34259,3, 91%, 100%, 100%
34260,3, 87%, 100%, 100%
34261,3, 86%, 100%, 100%
34262,3, 85%, 100%, 100%
34263,3, 86%, 100%, 100%
34264,3, 85%, 100%, 100%
34265,3, 85%, 100%, 100%
34266,3, 87%, 100%, 100%
34267,3, 91%, 100%, 100%
34268,3, 82%, 100%, 100%
34269,3, 93%, 100%, 100%
34270,3, 92%, 100%, 100%
34271,3, 95%, 100%, 100%
34272,3, 94%, 100%, 100%
34273,3, 93%, 100%, 100%
34274,3, 87%, 100%, 100%
34275,3, 88%, 100%, 100%
34276,3, 82%, 100%, 100%
34277,3, 91%, 100%, 100%
34278,3, 81%, 100%, 100%
34279,3, 87%, 100%, 100%
34280,3, 84%, 100%, 100%
34281,3, 87%, 99%, 100%
34282,3, 72%, 99%, 100%
34283,3, 76%, 99%, 100%
34284,3, 85%, 99%, 100%
34285,3, 86%, 99%, 100%
34286,3, 91%, 99%, 100%
34287,3, 83%, 99%, 100%
34288,3, 78%, 99%, 100%
34289,3, 90%, 97%, 100%
34290,3, 82%, 98%, 100%
34291,3, 78%, 98%, 100%
34292,3, 75%, 98%, 100%
34293,3, 94%, 97%, 100%
34294,3, 96%, 97%, 100%
34295,3, 89%, 97%, 100%
34296,3, 93%, 98%, 100%
34297,3, 94%, 95%, 100%
34298,3, 90%, 96%, 100%
34299,3, 91%, 96%, 100%
34300,3, 91%, 96%, 100%
34301,3, 93%, 96%, 100%
34302,3, 96%, 98%, 100%
34303,3, 96%, 97%, 100%
34304,3, 97%, 97%, 100%
34305,3, 97%, 97%, 100%
34306,3, 97%, 97%, 100%
34307,3, 94%, 97%, 100%
34308,3, 94%, 96%, 100%
34309,3, 93%, 97%, 100%
34310,3, 90%, 97%, 100%
34311,3, 89%, 97%, 100%
34312,3, 89%, 97%, 100%
34313,3, 90%, 96%, 100%
34314,3, 85%, 95%, 100%
34315,3, 90%, 96%, 100%
34316,3, 83%, 95%, 100%
34317,3, 95%, 96%, 100%
34318,3, 89%, 99%, 100%
34319,3, 92%, 100%, 100%
34320,3, 81%, 100%, 100%
34321,3, 69%, 100%, 100%
34322,3, 77%, 100%, 100%
34323,3, 71%, 100%, 100%
34324,3, 73%, 100%, 100%
34325,3, 82%, 100%, 100%
34326,3, 83%, 100%, 100%
34327,3, 92%, 100%, 100%
34328,3, 96%, 100%, 100%
34329,3, 89%, 100%, 100%
34330,3, 93%, 100%, 100%
34331,3, 85%, 100%, 100%
34332,3, 72%, 100%, 100%
34333,3, 81%, 100%, 100%
34334,3, 80%, 100%, 100%
34335,3, 78%, 100%, 100%
34336,3, 73%, 100%, 100%
34337,3, 72%, 100%, 100%
34338,3, 79%, 100%, 100%
34339,3, 76%, 100%, 100%
34340,3, 80%, 100%, 100%
34341,3, 79%, 100%, 100%
34342,3, 83%, 100%, 100%
34343,3, 73%, 100%, 100%
34344,3, 81%, 100%, 100%
34345,3, 89%, 100%, 100%
34346,3, 89%, 100%, 100%
34347,3, 95%, 100%, 100%
34348,3, 95%, 100%, 100%
34349,3, 94%, 100%, 100%
34350,3, 96%, 100%, 100%
34351,3, 96%, 100%, 100%
34352,3, 95%, 100%, 100%
34353,3, 94%, 100%, 100%
34354,3, 94%, 100%, 100%
34355,3, 94%, 100%, 100%
34356,3, 98%, 100%, 100%
34357,3, 98%, 100%, 100%
34358,3, 98%, 100%, 100%
34359,3, 98%, 100%, 100%
34360,3, 98%, 100%, 100%
34361,3, 98%, 100%, 100%
34362,3, 98%, 100%, 100%
34363,3, 99%, 100%, 100%
34364,3, 99%, 100%, 100%
34365,3, 99%, 100%, 100%
34366,3, 99%, 99%, 100%
34367,3, 99%, 99%, 100%
34368,3, 94%, 98%, 100%
34369,3, 84%, 98%, 100%
34370,3, 79%, 97%, 100%
34371,3, 85%, 98%, 100%
34372,3, 90%, 98%, 100%
34373,3, 97%, 98%, 100%
34374,3, 97%, 99%, 100%
34375,3, 99%, 99%, 100%
34376,3, 99%, 99%, 100%
34377,3, 99%, 100%, 100%
34378,3, 99%, 99%, 100%
34379,3, 99%, 100%, 100%
34380,3, 98%, 100%, 100%
34381,3, 99%, 100%, 100%
34382,3, 98%, 100%, 100%
34383,3, 99%, 100%, 100%
34384,3, 99%, 100%, 100%
34385,3, 99%, 100%, 100%
34386,3, 99%, 100%, 100%
34387,3, 99%, 100%, 100%
34388,3, 99%, 100%, 100%
34389,3, 99%, 100%, 100%
34390,3, 99%, 100%, 100%
34391,3, 99%, 100%, 100%
34392,3, 99%, 100%, 100%
34393,3, 99%, 100%, 100%
34394,3, 98%, 100%, 100%
34395,3, 99%, 100%, 100%
34396,3, 99%, 100%, 100%
34397,3, 99%, 100%, 100%
34398,3, 99%, 100%, 100%
34399,3, 99%, 100%, 100%
34400,3, 99%, 100%, 100%
34401,3, 99%, 100%, 100%
34402,3, 99%, 100%, 100%
34403,3, 99%, 100%, 100%
34404,3, 99%, 100%, 100%
34405,3, 99%, 100%, 100%
34406,3, 99%, 100%, 100%
34407,3, 99%, 100%, 100%
34408,3, 99%, 100%, 100%
34409,3, 99%, 100%, 100%
34410,3, 99%, 100%, 100%
34411,3, 99%, 100%, 100%
34412,3, 99%, 100%, 100%
34413,3, 97%, 100%, 100%
34414,3, 92%, 100%, 100%
34415,3, 97%, 100%, 100%
34416,3, 98%, 100%, 100%
34417,3, 98%, 100%, 100%
34418,3, 98%, 100%, 100%
34419,3, 98%, 100%, 100%
34420,3, 97%, 100%, 100%
34421,3, 97%, 100%, 100%
34422,3, 98%, 100%, 100%
34423,3, 97%, 100%, 100%
34424,3, 97%, 100%, 100%
34425,3, 97%, 100%, 100%
34426,3, 95%, 100%, 100%
34427,3, 95%, 100%, 100%
34428,3, 96%, 100%, 100%
34429,3, 97%, 100%, 100%
34430,3, 99%, 100%, 100%
34431,3, 96%, 100%, 100%
34432,3, 94%, 100%, 100%
34433,3, 92%, 100%, 100%
34434,3, 93%, 100%, 100%
34435,3, 96%, 100%, 100%
34436,3, 92%, 100%, 100%
34437,3, 98%, 100%, 100%
34438,3, 97%, 100%, 100%
34439,3, 96%, 100%, 100%
34440,3, 94%, 100%, 100%
34441,3, 94%, 100%, 100%
34442,3, 92%, 100%, 100%
34443,3, 93%, 100%, 100%
34444,3, 93%, 100%, 100%
34445,3, 94%, 100%, 100%
34446,3, 96%, 100%, 100%
34447,3, 96%, 100%, 100%
34448,3, 90%, 100%, 100%
34449,3, 92%, 100%, 100%
34450,3, 98%, 100%, 100%
34451,3, 97%, 100%, 100%
34452,3, 97%, 100%, 100%
34453,3, 95%, 100%, 100%
34454,3, 96%, 100%, 100%
34455,3, 98%, 100%, 100%
34456,3, 98%, 100%, 100%
34457,3, 98%, 100%, 100%
34458,3, 98%, 100%, 100%
34459,3, 98%, 100%, 100%
34460,3, 96%, 100%, 100%
34461,3, 98%, 100%, 100%
34462,3, 98%, 100%, 100%
34463,3, 97%, 100%, 100%
34464,3, 100%, 100%, 100%
34465,3, 96%, 100%, 100%
34466,3, 99%, 100%, 100%
34467,3, 99%, 100%, 100%
34468,3, 99%, 100%, 100%
34469,3, 99%, 100%, 100%
34470,3, 99%, 100%, 100%
34471,3, 99%, 100%, 100%
34472,3, 99%, 100%, 100%
34473,3, 98%, 100%, 100%
34474,3, 98%, 100%, 100%
34475,3, 97%, 100%, 100%
34476,3, 97%, 100%, 100%
34477,3, 97%, 100%, 100%
34478,3, 97%, 100%, 100%
34479,3, 98%, 100%, 100%
34480,3, 95%, 100%, 100%
34481,3, 93%, 100%, 100%
34482,3, 95%, 100%, 100%
34483,3, 93%, 100%, 100%
34484,3, 95%, 100%, 100%
34485,3, 95%, 100%, 100%
34486,3, 94%, 100%, 100%
34487,3, 88%, 100%, 100%
34488,3, 74%, 100%, 100%
34489,3, 91%, 100%, 100%
34490,3, 94%, 100%, 100%
34491,3, 97%, 100%, 100%
34492,3, 97%, 100%, 100%
34493,3, 96%, 100%, 100%
34494,3, 94%, 100%, 100%
34495,3, 97%, 100%, 100%
34496,3, 98%, 100%, 100%
34497,3, 97%, 100%, 100%
34498,3, 93%, 100%, 100%
34499,3, 94%, 100%, 100%
34500,3, 95%, 100%, 100%
34501,3, 98%, 100%, 100%
34502,3, 98%, 100%, 100%
34503,3, 97%, 100%, 100%
34504,3, 97%, 100%, 100%
34505,3, 98%, 100%, 100%
34506,3, 98%, 100%, 100%
34507,3, 98%, 100%, 100%
34508,3, 98%, 100%, 100%
34509,3, 98%, 100%, 100%
34510,3, 98%, 100%, 100%
34511,3, 98%, 100%, 100%
34512,3, 98%, 100%, 100%
34513,3, 98%, 100%, 100%
34514,3, 97%, 100%, 100%
34515,3, 98%, 100%, 100%
34516,3, 98%, 100%, 100%
34517,3, 98%, 100%, 100%
34518,3, 99%, 100%, 100%
34519,3, 99%, 100%, 100%
34520,3, 98%, 100%, 100%
34521,3, 98%, 100%, 100%
34522,3, 98%, 100%, 100%
34523,3, 98%, 100%, 100%
34524,3, 99%, 100%, 100%
34525,3, 98%, 100%, 100%
34526,3, 99%, 100%, 100%
34527,3, 99%, 100%, 100%
34528,3, 99%, 100%, 100%
34529,3, 99%, 100%, 100%
34530,3, 99%, 100%, 100%
34531,3, 99%, 100%, 100%
34532,3, 98%, 100%, 100%
34533,3, 99%, 100%, 100%
34534,3, 99%, 100%, 100%
34535,3, 99%, 100%, 100%
34536,3, 99%, 100%, 100%
34537,3, 99%, 99%, 100%
34538,3, 99%, 99%, 100%
34539,3, 98%, 99%, 100%
34540,3, 98%, 99%, 100%
34541,3, 99%, 99%, 100%
34542,3, 99%, 99%, 100%
34543,3, 99%, 99%, 100%
34544,3, 99%, 99%, 100%
34545,4, 40%, 99%, 99%, 100%
34546,3, 99%, 99%, 100%
34547,3, 99%, 99%, 100%
34548,3, 98%, 100%, 100%
34549,3, 99%, 100%, 100%
34550,3, 99%, 100%, 100%
34551,3, 99%, 100%, 100%
34552,3, 99%, 100%, 100%
34553,3, 99%, 100%, 100%
34554,3, 99%, 100%, 100%
34555,3, 99%, 100%, 100%
34556,3, 99%, 100%, 100%
34557,3, 99%, 100%, 100%
34558,3, 98%, 100%, 100%
34559,3, 99%, 100%, 100%
34560,3, 98%, 100%, 100%
34561,3, 59%, 100%, 100%
34562,3, 63%, 100%, 100%
34563,3, 56%, 100%, 100%
34564,3, 66%, 100%, 100%
34565,3, 57%, 100%, 100%
34566,3, 67%, 100%, 100%
34567,3, 92%, 100%, 100%
34568,3, 96%, 100%, 100%
34569,3, 95%, 100%, 100%
34570,3, 96%, 100%, 100%
34571,3, 96%, 100%, 100%
34572,3, 97%, 100%, 100%
34573,3, 97%, 100%, 100%
34574,3, 97%, 100%, 100%
34575,3, 97%, 100%, 100%
34576,3, 96%, 100%, 100%
34577,3, 98%, 100%, 100%
34578,3, 98%, 100%, 100%
34579,3, 97%, 100%, 100%
34580,3, 98%, 100%, 100%
34581,3, 98%, 100%, 100%
34582,3, 98%, 100%, 100%
34583,3, 97%, 100%, 100%
34584,3, 96%, 100%, 100%
34585,3, 97%, 100%, 100%
34586,3, 97%, 100%, 100%
34587,3, 96%, 100%, 100%
34588,3, 95%, 100%, 100%
34589,3, 95%, 100%, 100%
34590,3, 96%, 100%, 100%
34591,3, 98%, 100%, 100%
34592,3, 97%, 100%, 100%
34593,3, 97%, 100%, 100%
34594,3, 97%, 100%, 100%
34595,3, 98%, 100%, 100%
34596,3, 98%, 100%, 100%
34597,3, 98%, 100%, 100%
34598,3, 98%, 100%, 100%
34599,3, 98%, 100%, 100%
34600,3, 98%, 100%, 100%
34601,3, 97%, 100%, 100%
34602,3, 97%, 100%, 100%
34603,3, 97%, 100%, 100%
34604,3, 95%, 100%, 100%
34605,3, 96%, 100%, 100%
34606,3, 97%, 100%, 100%
34607,3, 99%, 100%, 100%
34608,3, 99%, 100%, 100%
34609,3, 99%, 100%, 100%
34610,3, 99%, 100%, 100%
34611,3, 98%, 100%, 100%
34612,3, 98%, 100%, 100%
34613,3, 99%, 100%, 100%
34614,3, 97%, 100%, 100%
34615,3, 98%, 100%, 100%
34616,3, 98%, 100%, 100%
34617,3, 96%, 100%, 100%
34618,3, 94%, 100%, 100%
34619,3, 97%, 100%, 100%
34620,3, 97%, 100%, 100%
34621,3, 99%, 100%, 100%
34622,3, 99%, 100%, 100%
34623,3, 99%, 100%, 100%
34624,3, 99%, 100%, 100%
34625,3, 99%, 100%, 100%
34626,3, 99%, 100%, 100%
34627,3, 99%, 100%, 100%
34628,3, 99%, 100%, 100%
34629,3, 94%, 100%, 100%
34630,3, 96%, 100%, 100%
34631,3, 97%, 100%, 100%
34632,3, 98%, 100%, 100%
34633,3, 99%, 100%, 100%
34634,3, 99%, 100%, 100%
34635,3, 99%, 100%, 100%
34636,3, 99%, 100%, 100%
34637,3, 99%, 100%, 100%
34638,3, 100%, 100%, 100%
34639,3, 100%, 100%, 100%
34640,3, 99%, 100%, 100%
34641,3, 99%, 100%, 100%
34642,3, 99%, 100%, 100%
34643,3, 99%, 100%, 100%
34644,3, 99%, 100%, 100%
34645,3, 99%, 100%, 100%
34646,3, 99%, 100%, 100%
34647,3, 99%, 100%, 100%
34648,3, 99%, 100%, 100%
34649,3, 100%, 100%, 100%
34650,3, 100%, 100%, 100%
34651,3, 100%, 100%, 100%
34652,3, 100%, 100%, 100%
34653,3, 100%, 100%, 100%
34654,3, 100%, 100%, 100%
34655,3, 100%, 100%, 100%
34656,3, 100%, 100%, 100%
34657,3, 100%, 100%, 100%
34658,3, 100%, 100%, 100%
34659,3, 100%, 100%, 100%
34660,3, 100%, 100%, 100%
34661,3, 100%, 100%, 100%
34662,3, 100%, 100%, 100%
34663,3, 100%, 100%, 100%
34664,3, 100%, 100%, 100%
34665,3, 100%, 100%, 100%
34666,3, 100%, 100%, 100%
34667,3, 100%, 100%, 100%
34668,3, 100%, 100%, 100%
34669,3, 100%, 100%, 100%
34670,3, 100%, 100%, 100%
34671,3, 100%, 100%, 100%
34672,3, 100%, 100%, 100%
34673,3, 100%, 100%, 100%
34674,3, 100%, 100%, 100%
34675,3, 100%, 100%, 100%
34676,3, 100%, 100%, 100%
34677,3, 100%, 100%, 100%
34678,3, 100%, 100%, 100%
34679,3, 100%, 100%, 100%
34680,3, 100%, 100%, 100%
34681,3, 100%, 100%, 100%
34682,3, 100%, 100%, 100%
34683,3, 100%, 100%, 100%
34684,3, 100%, 100%, 100%
34685,3, 100%, 100%, 100%
34686,3, 94%, 100%, 100%
34687,3, 99%, 100%, 100%
34688,3, 100%, 100%, 100%
34689,3, 100%, 100%, 100%
34690,3, 100%, 100%, 100%
34691,3, 100%, 100%, 100%
34692,3, 100%, 100%, 100%
34693,3, 100%, 100%, 100%
34694,3, 100%, 100%, 100%
34695,3, 100%, 100%, 100%
34696,3, 100%, 100%, 100%
34697,3, 100%, 100%, 100%
34698,3, 100%, 100%, 100%
34699,3, 100%, 100%, 100%
34700,3, 100%, 100%, 100%
34701,3, 99%, 100%, 100%
34702,3, 99%, 100%, 100%
34703,3, 99%, 100%, 100%
34704,3, 99%, 100%, 100%
34705,3, 99%, 100%, 100%
34706,3, 99%, 100%, 100%
34707,3, 99%, 100%, 100%
34708,3, 99%, 100%, 100%
34709,3, 99%, 100%, 100%
34710,3, 99%, 100%, 100%
34711,3, 99%, 100%, 100%
34712,3, 99%, 100%, 100%
34713,3, 100%, 100%, 100%
34714,3, 100%, 100%, 100%
